UMAP_1,UMAP_2,state
-6.597,-2.932,CD8.TEX
-5.75,-0.404,CD8.TPEX
5.268,-4.795,CD8.TEMRA
-5.409,-3.605,CD8.TEX
-6.345,-0.904,CD8.TPEX
5.19,3.666,CD8.NaiveLike
-6.651,-0.508,CD8.TPEX
-1.672,-3.093,CD8.EM
5.482,2.929,CD8.NaiveLike
-6.459,-1.276,CD8.TPEX
0.6,0.446,CD8.CM
4.867,3.64,CD8.NaiveLike
-6.749,-2.894,CD8.TEX
2.954,2.446,CD8.CM
-6.202,-0.006,CD8.TPEX
-4.686,-3.899,CD8.TEX
1.722,2.062,CD8.CM
1.183,4.088,CD8.CM
5.661,3.455,CD8.NaiveLike
2.243,2.405,CD8.CM
-2.606,-1.691,CD8.EM
6.268,3.739,CD8.NaiveLike
-1.36,-2.639,CD8.EM
5.238,2.82,CD8.NaiveLike
2.095,1.999,CD8.CM
-6.275,-2.817,CD8.TEX
-4.278,-3.916,CD8.TEX
-6.884,-4.211,CD8.TEX
4.371,3.04,CD8.CM
1.639,3.405,CD8.CM
1.387,2.47,CD8.CM
1.23,3.292,CD8.CM
-5.885,-2.337,CD8.TPEX
-3.719,-3.834,CD8.TEX
-0.947,-2.345,CD8.EM
-6.092,-0.168,CD8.TPEX
5.037,2.83,CD8.NaiveLike
3.798,2.999,CD8.CM
4.266,2.832,CD8.CM
1.801,1.114,CD8.CM
-1.116,-1.397,CD8.EM
-5.743,-4.257,CD8.TEX
-5.565,-3.193,CD8.TEX
2.116,3.213,CD8.CM
6.949,4.668,CD8.NaiveLike
-6.52,-3.747,CD8.TEX
2.27,2.23,CD8.CM
5.77,4.029,CD8.NaiveLike
6.459,3.691,CD8.NaiveLike
-5.772,-3.459,CD8.TEX
2.181,3.882,CD8.CM
4.905,4.305,CD8.NaiveLike
5.579,3.009,CD8.NaiveLike
0.013,-0.401,CD8.EM
-0.314,-2.403,CD8.EM
-0.234,-0.413,CD8.EM
-1.363,-0.89,CD8.EM
-6.315,-1.151,CD8.TPEX
-3.862,-4.174,CD8.TEX
-3.758,-4.037,CD8.TEX
0.875,3.335,CD8.CM
1.213,1.047,CD8.EM
0.851,0.025,CD8.CM
-6.664,-3.181,CD8.TEX
5.113,2.753,CD8.NaiveLike
5.538,3.204,CD8.NaiveLike
5.452,3.528,CD8.CM
5.868,3.504,CD8.NaiveLike
2.364,2.616,CD8.CM
6.5,3.685,CD8.NaiveLike
5.252,3.274,CD8.NaiveLike
-5.2,-4.566,CD8.TEX
1.766,1.434,CD8.CM
2.847,3.218,CD8.CM
1.834,1.218,CD8.CM
-1.328,-0.406,CD8.EM
-5.972,-3.255,CD8.TEX
1.92,3.129,CD8.CM
-5.913,-2.861,CD8.TEX
-4.243,-3.551,CD8.TEX
5.468,3.527,CD8.NaiveLike
0.845,0.815,CD8.EM
6.348,3.516,CD8.NaiveLike
1.861,2.292,CD8.CM
1.413,1.212,CD8.CM
-3.893,-3.958,CD8.TEX
2.061,2.582,CD8.CM
5.506,2.871,CD8.NaiveLike
1.534,3.395,CD8.CM
2.426,2.349,CD8.CM
-6.597,-0.126,CD8.TPEX
2.203,2.122,CD8.CM
-6.662,-2.371,CD8.TEX
-1.393,-2.041,CD8.EM
0.692,-0.084,CD8.CM
6.622,3.841,CD8.NaiveLike
-3.652,-3.828,CD8.TEX
-3.892,-3.141,CD8.TEX
4.986,2.715,CD8.NaiveLike
-4.887,0.095,CD8.TPEX
5.412,2.86,CD8.NaiveLike
4.645,3.488,CD8.NaiveLike
0.268,-0.788,CD8.EM
1.519,1.0,CD8.CM
1.154,0.907,CD8.CM
-6.34,-3.017,CD8.TEX
6.277,3.492,CD8.NaiveLike
-6.004,-2.589,CD8.TEX
-0.222,-2.655,CD8.CM
-3.853,-4.057,CD8.TEX
-5.645,-1.034,CD8.TPEX
-6.953,-4.108,CD8.TEX
2.871,2.552,CD8.CM
-5.977,-4.217,CD8.TEX
1.698,1.186,CD8.CM
4.958,3.367,CD8.NaiveLike
5.891,5.172,CD8.NaiveLike
-6.592,-3.153,CD8.TEX
5.998,4.155,CD8.NaiveLike
2.289,2.504,CD8.CM
-4.623,-3.773,CD8.TEX
6.036,3.193,CD8.CM
-4.705,-3.155,CD8.TEX
-6.302,-0.518,CD8.TPEX
-7.18,-3.313,CD8.TEX
-5.261,-3.512,CD8.TEX
-1.329,-3.091,CD8.EM
-5.898,-3.156,CD8.TEX
-5.645,-4.217,CD8.TEX
-7.094,-3.147,CD8.TEX
-6.596,-3.702,CD8.TEX
4.57,2.944,CD8.CM
5.91,4.705,CD8.NaiveLike
1.172,3.809,CD8.CM
-6.663,-0.902,CD8.TPEX
-0.27,-2.78,CD8.EM
1.814,3.752,CD8.CM
4.914,3.488,CD8.NaiveLike
1.895,3.121,CD8.CM
0.338,-0.06,CD8.CM
-6.64,-3.856,CD8.TEX
-0.189,0.372,CD8.CM
1.937,2.123,CD8.CM
-6.179,-4.433,CD8.TEX
-6.815,-2.85,CD8.TEX
1.276,0.183,CD8.CM
2.811,3.022,CD8.CM
-4.726,-3.818,CD8.TEX
-5.856,-3.208,CD8.TEX
-6.871,-0.39,CD8.TPEX
-7.169,-3.55,CD8.TEX
-1.402,-2.617,CD8.EM
3.175,3.11,CD8.CM
1.739,1.827,CD8.CM
-7.031,-2.805,CD8.TPEX
1.964,1.645,CD8.CM
-7.016,-3.843,CD8.TEX
-0.615,-2.044,CD8.EM
2.338,2.622,CD8.CM
-6.216,-1.561,CD8.TPEX
-6.398,-3.743,CD8.TEX
-4.791,-3.39,CD8.TEX
4.535,4.634,CD8.NaiveLike
5.245,2.897,CD8.NaiveLike
4.391,3.048,CD8.NaiveLike
4.51,4.27,CD8.CM
3.65,3.068,CD8.NaiveLike
2.191,3.395,CD8.CM
5.108,3.167,CD8.NaiveLike
-6.626,-0.298,CD8.TPEX
-5.487,-1.4,CD8.TPEX
-7.143,-4.058,CD8.TEX
-1.801,-0.951,CD8.EM
3.92,2.876,CD8.CM
-6.386,-4.496,CD8.TEX
-6.671,-0.117,CD8.TPEX
-4.614,-3.502,CD8.TEX
-6.091,-3.376,CD8.TEX
-5.631,-3.123,CD8.TEX
1.703,2.012,CD8.CM
5.111,2.807,CD8.CM
5.655,4.891,CD8.NaiveLike
-4.633,0.632,CD8.CM
0.95,1.263,CD8.CM
-5.984,-4.46,CD8.TEX
-1.936,8.178,CD8.MAIT
-6.605,-0.581,CD8.TPEX
2.282,1.6,CD8.CM
-6.686,-0.407,CD8.TPEX
-0.089,-2.401,CD8.EM
-4.858,-3.263,CD8.TEX
3.464,2.257,CD8.CM
1.745,2.493,CD8.CM
3.472,2.385,CD8.CM
2.951,3.187,CD8.CM
2.355,2.93,CD8.CM
0.032,-1.469,CD8.EM
0.159,-0.554,CD8.EM
-6.93,-3.288,CD8.TEX
4.728,2.73,CD8.NaiveLike
1.796,4.455,CD8.CM
-5.544,-2.411,CD8.TPEX
5.233,4.423,CD8.NaiveLike
-4.103,-3.806,CD8.TEX
-1.552,-2.359,CD8.EM
2.141,2.894,CD8.CM
2.527,3.721,CD8.CM
-3.703,-1.781,CD8.TPEX
2.023,3.051,CD8.CM
6.196,3.577,CD8.NaiveLike
2.204,2.323,CD8.CM
-4.626,-0.241,CD8.TPEX
1.691,2.51,CD8.CM
0.687,-0.409,CD8.CM
3.855,3.439,CD8.CM
-6.487,-0.358,CD8.CM
-0.975,-2.436,CD8.EM
1.777,3.803,CD8.CM
-0.77,-0.227,CD8.EM
6.764,3.534,CD8.NaiveLike
1.658,2.671,CD8.CM
-6.041,-1.127,CD8.TPEX
-6.247,-1.23,CD8.TPEX
1.517,3.359,CD8.CM
1.592,1.353,CD8.CM
5.333,3.261,CD8.NaiveLike
5.075,3.002,CD8.CM
6.012,5.039,CD8.NaiveLike
-5.776,-4.456,CD8.TEX
2.393,2.053,CD8.CM
-7.296,-3.531,CD8.TEX
-0.848,-1.102,CD8.EM
-4.823,-4.099,CD8.TEX
-0.509,-1.631,CD8.EM
7.209,4.511,CD8.NaiveLike
-7.301,-3.31,CD8.TEX
-3.153,-3.649,CD8.EM
-5.802,-3.366,CD8.TEX
5.299,3.088,CD8.NaiveLike
1.207,0.87,CD8.CM
4.993,3.287,CD8.NaiveLike
5.128,2.681,CD8.NaiveLike
-2.532,-2.217,CD8.TEX
-6.112,-4.253,CD8.TEX
-6.62,-2.664,CD8.TEX
-3.906,-3.166,CD8.TEX
-6.877,-3.411,CD8.TEX
-2.19,8.144,CD8.MAIT
1.783,2.825,CD8.CM
-6.444,-0.078,CD8.TPEX
-6.458,-3.008,CD8.TEX
-3.7,-4.15,CD8.TEX
-3.985,-3.646,CD8.TEX
3.294,3.674,CD8.CM
-6.383,-0.129,CD8.TPEX
2.224,1.9,CD8.CM
5.382,2.803,CD8.NaiveLike
-4.491,-3.685,CD8.TEX
-1.545,-2.187,CD8.EM
1.761,1.841,CD8.CM
5.311,2.953,CD8.NaiveLike
6.37,3.689,CD8.NaiveLike
1.663,2.961,CD8.CM
-4.649,-3.977,CD8.TEX
-0.739,-2.419,CD8.EM
1.946,2.133,CD8.CM
-6.915,-3.398,CD8.TEX
-6.662,-1.224,CD8.TPEX
6.746,3.699,CD8.NaiveLike
-1.796,-2.787,CD8.EM
-6.266,-1.126,CD8.TPEX
2.713,2.391,CD8.CM
5.762,3.102,CD8.NaiveLike
-4.694,-3.718,CD8.TEX
-6.674,-0.226,CD8.TPEX
-3.924,-4.122,CD8.TEX
-7.026,-1.712,CD8.TPEX
2.075,1.903,CD8.CM
-6.532,-0.239,CD8.TPEX
-1.288,-1.205,CD8.EM
4.601,3.76,CD8.CM
-6.52,-0.771,CD8.TPEX
5.512,2.852,CD8.NaiveLike
-5.206,-3.74,CD8.TEX
-1.59,-1.106,CD8.EM
-1.765,-1.869,CD8.EM
-1.928,-2.191,CD8.EM
5.85,4.882,CD8.NaiveLike
6.035,3.622,CD8.NaiveLike
1.866,1.763,CD8.CM
1.162,0.096,CD8.CM
3.641,4.338,CD8.CM
-3.65,-3.976,CD8.TEX
-4.614,-4.073,CD8.TEX
-2.315,-1.019,CD8.EM
5.019,3.404,CD8.NaiveLike
-5.175,-3.741,CD8.TEX
2.221,1.867,CD8.CM
6.665,4.254,CD8.NaiveLike
-5.808,-0.456,CD8.TPEX
1.873,1.772,CD8.CM
1.565,3.535,CD8.CM
-6.436,-0.494,CD8.TPEX
5.051,3.52,CD8.NaiveLike
3.785,3.171,CD8.CM
1.5,1.705,CD8.CM
-0.803,-1.016,CD8.EM
1.279,2.735,CD8.CM
2.44,1.976,CD8.CM
6.523,4.87,CD8.NaiveLike
-6.851,-3.669,CD8.TEX
-6.684,-0.18,CD8.TPEX
-1.489,-2.398,CD8.EM
2.453,2.335,CD8.CM
2.467,2.0,CD8.CM
1.497,2.044,CD8.CM
4.98,3.781,CD8.NaiveLike
-6.458,-0.527,CD8.TPEX
-4.526,-3.799,CD8.TEX
-1.417,-3.271,CD8.EM
1.323,1.219,CD8.CM
-0.76,-2.844,CD8.EM
-6.306,-3.833,CD8.TEX
-1.939,8.037,CD8.MAIT
-3.181,-3.737,CD8.TEX
1.119,1.08,CD8.CM
5.478,3.028,CD8.NaiveLike
4.095,4.598,CD8.CM
-6.83,-0.473,CD8.TPEX
-1.694,-2.075,CD8.EM
-5.739,-4.042,CD8.TEX
-6.16,-2.845,CD8.TEX
1.424,2.724,CD8.CM
4.8,4.265,CD8.NaiveLike
-6.809,0.077,CD8.TPEX
2.376,1.933,CD8.CM
-6.276,-1.133,CD8.TPEX
1.136,0.875,CD8.CM
3.278,3.223,CD8.CM
1.342,4.098,CD8.CM
-4.157,-4.448,CD8.TEX
-5.928,-3.966,CD8.TEX
-6.69,-3.268,CD8.TEX
1.791,1.532,CD8.CM
-1.604,-1.747,CD8.EM
6.352,3.643,CD8.NaiveLike
6.179,3.356,CD8.NaiveLike
-6.135,-2.745,CD8.TEX
-6.25,-0.265,CD8.TPEX
4.458,3.769,CD8.NaiveLike
1.319,2.752,CD8.CM
5.128,3.338,CD8.NaiveLike
-4.037,-4.282,CD8.TEX
-2.247,-2.455,CD8.EM
6.689,4.777,CD8.NaiveLike
-0.555,-0.351,CD8.EM
1.395,2.326,CD8.CM
1.405,2.369,CD8.CM
1.818,2.421,CD8.CM
-4.719,-4.056,CD8.TEX
-1.307,-2.774,CD8.EM
1.692,2.448,CD8.CM
5.1,2.779,CD8.CM
-6.543,-0.233,CD8.TPEX
-5.413,-4.463,CD8.TEX
-7.0,-4.043,CD8.TEX
1.751,1.839,CD8.CM
-4.926,-4.81,CD8.TEX
2.153,2.034,CD8.CM
0.599,3.487,CD8.CM
-6.378,-0.853,CD8.TPEX
2.833,2.63,CD8.CM
3.246,2.383,CD8.CM
1.219,3.795,CD8.CM
-6.393,-0.092,CD8.TPEX
-1.294,-1.635,CD8.EM
4.753,3.258,CD8.NaiveLike
-6.903,-2.003,CD8.TEX
4.917,3.318,CD8.NaiveLike
-0.218,-1.869,CD8.CM
-5.395,-4.242,CD8.TEX
-5.903,-4.236,CD8.TEX
-6.31,-0.69,CD8.TPEX
3.031,2.452,CD8.CM
0.46,0.266,CD8.CM
4.143,2.834,CD8.CM
-6.729,-2.426,CD8.TPEX
-6.654,-3.141,CD8.TEX
0.884,0.921,CD8.EM
0.117,-0.344,CD8.EM
2.644,2.198,CD8.CM
-6.968,-1.244,CD8.TPEX
-4.359,-1.419,CD8.TPEX
5.545,4.836,CD8.NaiveLike
-5.189,-4.364,CD8.TEX
6.689,3.506,CD8.NaiveLike
-5.611,-3.324,CD8.TEX
-5.36,-1.447,CD8.TPEX
4.928,4.897,CD8.NaiveLike
-0.852,-1.005,CD8.EM
-4.761,-4.452,CD8.TEX
1.49,2.563,CD8.CM
-0.73,-2.094,CD8.EM
-0.461,-1.279,CD8.EM
5.027,3.856,CD8.NaiveLike
-5.86,-1.321,CD8.TPEX
-5.839,-1.493,CD8.TPEX
-4.337,-4.455,CD8.TEX
6.757,4.658,CD8.NaiveLike
7.012,4.678,CD8.NaiveLike
-0.292,-0.703,CD8.EM
-0.938,-0.947,CD8.EM
1.627,1.569,CD8.CM
-4.539,-4.157,CD8.TEX
-1.239,-1.629,CD8.EM
6.417,3.729,CD8.NaiveLike
6.052,4.535,CD8.NaiveLike
-7.358,-3.119,CD8.TEX
-5.364,-1.227,CD8.TPEX
6.145,3.694,CD8.NaiveLike
-5.527,-5.134,CD8.TEX
-6.838,-2.243,CD8.TEX
1.082,0.935,CD8.CM
7.085,3.348,CD8.NaiveLike
-0.936,-2.045,CD8.EM
4.801,3.346,CD8.NaiveLike
5.661,-4.606,CD8.TEMRA
-5.782,-1.285,CD8.TPEX
-5.201,-2.417,CD8.TEX
5.384,3.289,CD8.NaiveLike
-0.519,0.002,CD8.CM
6.824,4.127,CD8.NaiveLike
-0.913,-0.557,CD8.EM
1.086,3.58,CD8.CM
0.837,1.851,CD8.CM
-6.67,-0.057,CD8.TPEX
-0.895,-2.899,CD8.EM
0.661,-0.339,CD8.CM
6.021,4.242,CD8.NaiveLike
2.246,1.48,CD8.CM
-0.156,-1.313,CD8.EM
-1.246,-0.483,CD8.EM
6.3,2.965,CD8.CM
6.798,4.369,CD8.NaiveLike
7.203,3.849,CD8.NaiveLike
0.26,-0.877,CD8.EM
-4.21,-4.529,CD8.TEX
1.277,2.967,CD8.CM
-2.216,-1.98,CD8.EM
1.33,2.267,CD8.CM
-0.621,-0.533,CD8.CM
-6.333,-0.027,CD8.TPEX
-2.056,8.078,CD8.MAIT
1.811,0.424,CD8.CM
-6.281,-4.861,CD8.TEX
6.091,4.063,CD8.NaiveLike
6.14,-5.082,CD8.TEMRA
-6.26,0.162,CD8.TPEX
-1.296,-1.502,CD8.EM
-5.082,-4.64,CD8.TEX
-5.752,-1.682,CD8.TPEX
0.536,0.196,CD8.CM
-5.269,-4.686,CD8.TEX
-0.589,-2.31,CD8.EM
-6.508,-2.604,CD8.TEX
-1.395,-1.479,CD8.EM
6.617,3.574,CD8.NaiveLike
-5.513,-1.852,CD8.TPEX
6.077,3.501,CD8.NaiveLike
-1.662,-2.098,CD8.EM
-1.762,-1.346,CD8.EM
-4.086,-4.018,CD8.TEX
-5.326,-1.488,CD8.TPEX
-4.367,-4.464,CD8.TEX
5.128,-4.673,CD8.TEMRA
6.386,4.194,CD8.NaiveLike
5.708,4.861,CD8.CM
-5.338,-4.112,CD8.TEX
5.739,4.644,CD8.NaiveLike
-1.858,7.933,CD8.MAIT
5.779,3.057,CD8.CM
-0.121,-0.973,CD8.EM
6.38,3.457,CD8.NaiveLike
-0.812,-1.534,CD8.EM
-1.76,-2.114,CD8.EM
-5.053,-3.741,CD8.TEX
-6.405,0.036,CD8.TPEX
-1.09,-1.289,CD8.EM
-0.788,-0.917,CD8.EM
-1.714,-2.547,CD8.EM
6.619,4.482,CD8.NaiveLike
-0.306,-0.189,CD8.EM
6.543,3.774,CD8.NaiveLike
-1.531,-2.091,CD8.EM
-0.803,-2.171,CD8.EM
5.553,-5.0,CD8.CM
4.183,4.627,CD8.CM
-0.019,-0.402,CD8.CM
0.687,3.33,CD8.CM
-5.599,-1.522,CD8.TPEX
6.2,4.891,CD8.NaiveLike
-0.989,-1.501,CD8.EM
-5.655,-5.16,CD8.TEX
-6.17,0.272,CD8.TPEX
-0.16,-0.692,CD8.EM
-1.519,-3.543,CD8.CM
-5.262,-1.47,CD8.TPEX
0.648,-0.526,CD8.CM
-0.582,-0.71,CD8.EM
6.127,3.546,CD8.NaiveLike
7.078,4.464,CD8.NaiveLike
-0.828,-1.862,CD8.EM
6.08,4.751,CD8.NaiveLike
5.532,4.513,CD8.NaiveLike
-5.95,0.172,CD8.TPEX
6.911,3.686,CD8.NaiveLike
-5.352,-1.181,CD8.TPEX
0.238,-0.453,CD8.EM
1.734,2.633,CD8.CM
-0.701,-1.716,CD8.EM
-4.942,-1.619,CD8.TPEX
-4.836,-4.027,CD8.TEX
1.382,3.755,CD8.CM
5.623,-4.688,CD8.TEMRA
6.552,3.892,CD8.NaiveLike
-1.581,-2.63,CD8.EM
-4.724,-4.779,CD8.TEX
-0.647,-1.996,CD8.EM
1.113,2.604,CD8.CM
-0.394,-0.157,CD8.EM
-1.459,-0.875,CD8.EM
-0.02,-0.679,CD8.EM
0.573,-0.186,CD8.CM
5.485,-4.848,CD8.TEMRA
4.827,4.967,CD8.NaiveLike
5.135,4.337,CD8.NaiveLike
-3.827,-4.035,CD8.TEX
-5.486,-4.81,CD8.TEX
0.821,0.442,CD8.CM
6.527,4.476,CD8.NaiveLike
-0.737,-0.395,CD8.EM
-6.004,-2.864,CD8.TEX
-0.291,-1.577,CD8.EM
-1.869,-1.786,CD8.EM
5.859,3.151,CD8.NaiveLike
-4.961,-4.52,CD8.TEX
-0.481,-2.681,CD8.EM
6.469,3.936,CD8.NaiveLike
-5.582,-3.325,CD8.TEX
-4.591,-1.224,CD8.TPEX
-0.968,-1.315,CD8.EM
-1.549,-1.304,CD8.EM
-0.091,-0.062,CD8.EM
1.116,4.034,CD8.CM
-6.19,-4.512,CD8.TEX
2.007,4.04,CD8.CM
6.304,3.696,CD8.NaiveLike
-6.478,-5.216,CD8.TEX
-1.98,-1.967,CD8.EM
4.866,4.102,CD8.NaiveLike
7.313,3.494,CD8.NaiveLike
7.132,4.154,CD8.NaiveLike
5.78,4.316,CD8.NaiveLike
5.95,3.849,CD8.NaiveLike
5.272,-4.473,CD8.TEMRA
2.732,2.251,CD8.CM
5.257,4.962,CD8.NaiveLike
5.103,-4.296,CD8.TEMRA
-6.269,-2.433,CD8.TEX
-2.67,8.102,CD8.MAIT
6.658,3.939,CD8.NaiveLike
6.893,4.346,CD8.NaiveLike
-5.807,-4.278,CD8.TEX
-2.518,-3.093,CD8.EM
-6.367,0.006,CD8.TPEX
-0.766,-0.343,CD8.EM
-0.791,-2.033,CD8.EM
-5.919,-3.217,CD8.TEX
6.182,4.233,CD8.CM
-4.614,-2.837,CD8.TPEX
6.513,4.023,CD8.NaiveLike
5.899,4.341,CD8.NaiveLike
-1.202,-1.509,CD8.EM
-1.523,-0.79,CD8.EM
-1.227,-1.311,CD8.EM
-1.49,-1.677,CD8.EM
-5.229,-3.705,CD8.TEX
1.46,2.398,CD8.CM
-4.486,-1.803,CD8.TPEX
5.153,3.823,CD8.NaiveLike
-0.25,-1.228,CD8.EM
6.408,4.884,CD8.NaiveLike
5.4,3.648,CD8.NaiveLike
-4.071,-4.101,CD8.TEX
6.438,4.115,CD8.NaiveLike
6.154,3.423,CD8.NaiveLike
1.283,3.546,CD8.CM
-1.364,-1.839,CD8.CM
6.56,3.764,CD8.NaiveLike
6.154,3.849,CD8.NaiveLike
0.337,-1.242,CD8.EM
-7.197,-3.735,CD8.TEX
0.025,0.072,CD8.CM
5.775,3.942,CD8.NaiveLike
-6.246,-5.111,CD8.TEX
-2.439,-2.3,CD8.EM
6.545,3.806,CD8.NaiveLike
0.737,-1.27,CD8.CM
6.34,-4.258,CD8.TEMRA
-1.005,-1.271,CD8.EM
-0.669,-0.593,CD8.EM
-4.126,-3.869,CD8.TEX
-6.128,-4.403,CD8.TEX
4.885,-3.784,CD8.EM
1.318,2.398,CD8.CM
4.751,3.746,CD8.NaiveLike
-6.372,-3.856,CD8.TEX
4.278,3.436,CD8.NaiveLike
-4.865,-2.499,CD8.TEX
2.758,1.829,CD8.CM
-6.779,-3.729,CD8.TEX
-4.605,-1.524,CD8.TPEX
6.168,-4.112,CD8.TEMRA
-7.181,-2.701,CD8.TEX
-6.297,-3.38,CD8.TEX
-6.037,-1.399,CD8.TPEX
6.277,4.048,CD8.NaiveLike
4.943,4.751,CD8.NaiveLike
0.853,-0.138,CD8.CM
-4.941,-3.955,CD8.TEX
-3.763,-1.488,CD8.EM
-4.141,-4.238,CD8.TEX
-4.77,-4.829,CD8.TEX
1.601,3.514,CD8.CM
7.11,3.685,CD8.NaiveLike
-5.8,-4.248,CD8.TEX
-0.533,-1.619,CD8.CM
1.082,4.098,CD8.CM
-4.344,-2.355,CD8.TEX
6.463,4.214,CD8.NaiveLike
-5.557,-1.742,CD8.TPEX
5.15,4.831,CD8.NaiveLike
-1.861,-3.532,CD8.EM
5.923,3.814,CD8.CM
-0.323,-0.505,CD8.EM
-4.113,-4.284,CD8.TEX
-3.705,-4.098,CD8.TEX
-5.176,-4.011,CD8.TEX
5.948,3.828,CD8.NaiveLike
7.414,4.457,CD8.NaiveLike
-0.714,-1.305,CD8.EM
-5.14,-1.631,CD8.TPEX
-3.699,-3.925,CD8.TEX
6.763,4.973,CD8.NaiveLike
-4.071,-3.848,CD8.TEX
-0.721,-0.622,CD8.EM
-1.863,-1.058,CD8.EM
-1.661,-1.698,CD8.EM
-5.74,-3.268,CD8.TEX
-4.995,0.213,CD8.TPEX
-4.02,-4.398,CD8.TEX
2.918,2.986,CD8.CM
-2.161,8.094,CD8.MAIT
0.517,-0.049,CD8.CM
2.007,2.112,CD8.CM
-4.8,-2.053,CD8.TPEX
-0.681,-0.653,CD8.EM
-1.64,-0.931,CD8.EM
-6.21,-4.25,CD8.TEX
-5.778,-3.86,CD8.TEX
-6.044,0.215,CD8.TPEX
5.181,3.766,CD8.NaiveLike
-0.882,-1.927,CD8.EM
5.619,4.078,CD8.NaiveLike
-6.782,-4.055,CD8.TEX
5.752,4.259,CD8.NaiveLike
5.884,-4.144,CD8.TEMRA
-6.262,-5.222,CD8.TEX
-2.344,-0.917,CD8.EM
2.103,2.587,CD8.CM
-6.576,-2.007,CD8.TPEX
-4.966,-1.37,CD8.TPEX
-5.288,-0.81,CD8.TPEX
-0.77,-1.826,CD8.EM
-0.59,-2.702,CD8.EM
-1.311,-1.077,CD8.EM
1.526,2.047,CD8.CM
5.798,4.407,CD8.NaiveLike
5.732,-4.657,CD8.TEMRA
-1.716,-1.431,CD8.EM
6.122,3.889,CD8.NaiveLike
3.506,3.645,CD8.CM
6.222,4.192,CD8.NaiveLike
5.413,3.184,CD8.NaiveLike
-6.063,-0.049,CD8.TPEX
-6.633,-3.326,CD8.TEX
0.75,-1.587,CD8.EM
-4.41,-4.527,CD8.TEX
-1.4,-1.45,CD8.EM
-5.202,-3.781,CD8.TEX
-5.352,-4.111,CD8.TEX
5.142,3.536,CD8.NaiveLike
0.277,-0.839,CD8.EM
0.738,0.893,CD8.CM
-0.801,-1.009,CD8.EM
6.212,-4.686,CD8.TEMRA
-3.568,-1.294,CD8.EM
-4.449,-1.611,CD8.TPEX
5.6,4.293,CD8.NaiveLike
-0.601,-2.461,CD8.EM
-1.528,-1.678,CD8.EM
5.904,4.954,CD8.NaiveLike
-0.093,-0.494,CD8.EM
-5.522,-4.068,CD8.TEX
-4.611,-4.626,CD8.TEX
5.551,-4.939,CD8.TEMRA
-6.763,-0.683,CD8.TPEX
-0.293,-1.16,CD8.EM
5.13,3.821,CD8.NaiveLike
-4.291,-1.802,CD8.TPEX
-4.962,-3.997,CD8.TEX
5.664,-4.575,CD8.TEMRA
-4.104,-3.932,CD8.TEX
-1.126,-0.224,CD8.EM
-5.653,-4.66,CD8.TEX
1.162,2.415,CD8.CM
-6.217,-1.989,CD8.TPEX
-1.523,-2.32,CD8.EM
-2.537,-1.905,CD8.TPEX
-6.664,-3.538,CD8.TEX
-0.544,-0.988,CD8.EM
6.437,4.607,CD8.NaiveLike
-0.653,-0.706,CD8.EM
5.976,3.63,CD8.NaiveLike
-7.353,-2.935,CD8.TEX
-4.186,-3.925,CD8.TEX
5.95,4.475,CD8.NaiveLike
-3.389,-4.064,CD8.TEX
5.688,3.727,CD8.NaiveLike
-0.901,-0.685,CD8.EM
-1.918,-0.929,CD8.EM
5.717,3.541,CD8.NaiveLike
-6.74,-3.494,CD8.TEX
5.904,4.82,CD8.NaiveLike
-5.834,-3.91,CD8.TEX
-4.101,-3.892,CD8.TEX
-4.877,-1.86,CD8.TPEX
5.937,3.931,CD8.NaiveLike
5.319,3.679,CD8.NaiveLike
-0.931,-2.15,CD8.EM
5.584,4.571,CD8.NaiveLike
-5.871,-2.855,CD8.TEX
5.409,3.964,CD8.NaiveLike
-4.867,-1.401,CD8.TPEX
-7.374,-3.552,CD8.TEX
-6.684,-4.714,CD8.TEX
5.674,-4.45,CD8.TEMRA
7.131,4.895,CD8.CM
-4.61,-1.958,CD8.TPEX
-6.408,-0.076,CD8.TPEX
-5.677,-3.572,CD8.TEX
-5.864,-3.692,CD8.TEX
-1.894,-1.868,CD8.EM
5.688,4.086,CD8.NaiveLike
-0.985,-2.797,CD8.EM
-1.076,-1.445,CD8.EM
-5.804,-4.39,CD8.TEX
-6.258,-5.07,CD8.TEX
-4.548,-2.443,CD8.TPEX
-6.585,-4.472,CD8.TEX
-1.344,-3.086,CD8.EM
7.23,4.34,CD8.NaiveLike
-0.295,-0.503,CD8.EM
-1.288,-1.106,CD8.EM
-1.624,-2.953,CD8.EM
-0.727,-0.494,CD8.EM
6.225,4.24,CD8.NaiveLike
1.164,3.452,CD8.CM
5.689,3.54,CD8.NaiveLike
-6.458,-4.637,CD8.TEX
-0.52,-1.356,CD8.EM
-0.099,0.178,CD8.EM
-5.813,-3.736,CD8.TEX
5.492,3.707,CD8.NaiveLike
-5.117,-1.808,CD8.TPEX
-6.633,-3.818,CD8.TEX
-5.468,-4.802,CD8.TEX
7.085,4.586,CD8.NaiveLike
5.667,4.035,CD8.NaiveLike
-5.643,-1.723,CD8.TPEX
1.396,3.356,CD8.CM
-1.113,-0.59,CD8.EM
-5.808,-1.334,CD8.TPEX
5.011,-4.196,CD8.TEMRA
-5.202,-3.044,CD8.TEX
6.045,3.421,CD8.CM
6.261,3.864,CD8.NaiveLike
-6.414,-0.737,CD8.TPEX
6.022,4.83,CD8.NaiveLike
5.638,-4.354,CD8.TEMRA
