UMAP_1,UMAP_2,state
6.374,-1.785,MAIT
-2.026,-0.769,Tn
-1.539,-0.765,Tn
-1.237,0.254,Tn
4.922,0.965,GZMK+ Tem
-0.48,-1.494,Tn
-0.748,-1.376,Tn
-1.364,0.688,Tn
-1.476,-0.395,Tn
7.016,2.31,GZMK+ Tem
-0.932,-1.073,Tn
-1.318,4.151,ILTCK
5.72,-1.454,MAIT
-0.986,4.362,ILTCK
0.07,-1.684,Tn
-1.759,0.163,Tn
0.81,-0.024,Tn
-2.038,-0.126,Tn
0.627,-1.255,Tn
6.986,1.124,GZMK+ Tem
-1.408,0.5,Tn
-1.71,-0.121,Tn
-0.92,0.444,Tn
-0.731,-0.878,Tn
-2.353,-0.216,Tn
6.281,-2.021,MAIT
-0.001,-1.108,Tn
-0.638,-1.403,Tn
-1.182,4.361,ILTCK
-0.755,-1.58,Tn
-1.612,-1.261,Tn
-0.462,-0.919,Tn
5.419,0.886,GZMK+ Tem
-1.78,-0.711,Tn
7.014,2.16,GZMK+ Tem
-0.468,-0.69,Tn
1.399,7.638,GNLY+ Temra
1.555,-1.309,Tn
-0.456,0.097,Tn
-0.414,0.259,Tn
-1.591,0.102,Tn
0.056,3.935,ILTCK
-0.566,-1.589,Tn
7.156,1.824,GZMK+ Tem
6.36,3.083,GZMK+ Tem
0.156,6.312,CMC1+ Temra
-0.367,-0.992,Tn
-2.368,0.378,Tn
-1.282,-0.059,Tn
-1.817,0.174,Tn
-0.234,-1.58,Tn
1.002,7.182,CMC1+ Temra
-0.607,-1.409,Tn
-1.814,-1.098,Tn
-0.723,-1.128,Tn
-0.283,-0.901,Tn
-1.181,0.754,Tn
-1.562,3.638,ILTCK
-2.161,0.657,Tn
0.753,-0.408,Tn
3.565,1.139,Tcm
5.941,-1.831,MAIT
5.214,0.572,Tn
-0.243,-1.5,Tn
-0.8,4.115,ILTCK
8.777,5.105,ZNF683+ Teff
-0.592,4.368,ILTCK
0.272,-0.795,Tn
5.196,2.011,Tcm
-2.31,0.596,Tn
-1.558,0.58,Tn
-0.764,-1.24,Tn
5.078,-0.523,MAIT
-1.908,0.387,Tn
6.348,-1.675,MAIT
-0.478,4.103,ILTCK
0.868,-0.706,Tn
-1.88,0.02,Tn
-1.484,-0.936,Tn
-0.617,-1.63,Tn
-0.072,-1.553,Tn
0.239,3.889,ILTCK
-2.068,0.172,Tn
-0.616,-0.713,Tn
4.378,0.789,Tcm
0.412,-1.449,Tn
-1.413,-0.574,Tn
0.21,0.078,Tn
-0.103,-0.768,Tn
-1.101,4.235,ILTCK
-0.609,0.059,Tn
-1.109,4.009,ILTCK
-1.532,-1.081,Tn
-0.347,-1.154,Tn
-0.989,4.746,ILTCK
0.064,3.826,ILTCK
0.761,-1.549,Tn
-0.589,-0.879,Tn
-1.233,-1.211,Tn
-0.597,-0.481,Tn
-1.486,-1.526,Tn
-0.726,3.62,ILTCK
-0.656,-0.883,Tn
2.686,7.409,CMC1+ Temra
5.66,-1.564,MAIT
-2.339,-0.15,Tn
-1.972,-0.315,Tn
-0.459,-1.303,Tn
-0.545,-0.667,Tn
-0.96,-1.323,Tn
-2.205,-1.053,Tn
0.826,-1.704,Tn
-1.556,0.781,Tn
5.389,-2.63,MAIT
-1.948,0.58,Tn
-1.43,0.308,Tn
-2.093,-0.118,Tn
-1.551,-0.846,Tn
-1.152,0.189,Tn
-0.844,0.106,Tn
-1.017,4.289,ILTCK
-0.275,-1.622,Tn
-1.903,-1.074,Tn
-0.45,-1.389,Tn
-0.877,-1.102,Tn
-0.97,-1.266,Tn
-0.557,-1.582,Tn
-2.038,-0.416,Tn
-1.5,-1.197,Tn
6.098,-2.526,MAIT
0.542,5.526,CMC1+ Temra
-1.346,-1.458,Tn
-2.023,-0.072,Tn
-0.72,-0.91,Tn
-2.423,-0.776,Tn
1.25,7.069,CMC1+ Temra
-2.324,0.143,Tn
0.509,-0.493,Tn
-0.073,-0.782,Tn
-1.974,0.363,Tn
-1.143,-1.422,Tn
-1.94,-0.215,Tn
-0.252,-0.802,Tn
-1.759,-0.463,Tn
5.846,0.988,GZMK+ Tem
4.857,0.917,Tcm
-0.276,-1.538,Tn
-1.621,-0.988,Tn
-0.546,-0.372,Tn
-2.081,-0.127,Tn
-0.024,-1.453,Tn
-1.302,-0.311,Tn
-0.301,-0.297,Tn
-2.544,0.32,Tn
-1.184,-1.385,Tn
-1.311,-1.31,Tn
-0.593,-1.119,Tn
-0.22,-1.322,Tn
-2.547,-0.565,Tn
9.861,5.378,Tcm
4.643,0.608,Tcm
-1.212,-0.22,Tn
-1.711,-1.414,Tn
-1.37,-1.096,Tn
-2.426,-0.575,Tn
-1.603,-1.274,Tn
1.937,-0.4,Tn
-1.993,1.52,Tn
-1.977,0.102,Tn
-1.85,0.104,Tn
-0.526,6.912,GNLY+ Temra
-0.925,5.054,ILTCK
-1.098,-1.317,Tn
-1.55,-1.467,Tn
-0.368,0.041,Tn
5.407,-1.677,MAIT
0.186,-0.506,Tn
0.999,3.471,ILTCK
-0.604,0.415,Tn
-2.291,-0.571,Tn
0.181,-0.531,Tn
-1.212,-0.653,Tn
-1.314,-0.072,Tn
-1.494,-0.706,Tn
2.545,2.364,Tcm
-1.659,-0.1,Tn
-1.643,-0.736,Tn
-2.41,1.765,Tn
-0.666,-1.234,Tn
-2.383,-0.389,Tn
-2.028,-1.159,Tn
-2.184,-0.866,Tn
5.634,-2.22,MAIT
-0.354,0.402,Tn
7.455,2.246,GZMK+ Tem
-1.144,4.109,ILTCK
4.108,8.817,ZNF683+ Teff
-1.635,-1.122,Tn
-2.018,-0.515,Tn
6.38,2.362,GZMK+ Tem
-1.238,-0.563,Tn
-1.694,-0.694,Tn
-0.686,4.297,ILTCK
-2.234,-0.823,Tn
-1.991,-0.803,Tn
-0.339,-1.693,Tn
-2.171,-0.533,Tn
-1.228,-1.642,Tn
-0.608,-1.866,Tn
-2.326,-0.723,Tn
0.351,4.098,ILTCK
4.211,1.188,Tcm
0.56,3.818,ILTCK
-0.99,-0.268,Tn
0.595,-1.127,Tn
0.874,4.035,ILTCK
6.489,2.225,GZMK+ Tem
-1.174,-1.139,Tn
-2.061,1.194,Tn
-2.069,0.374,Tn
-1.929,-0.896,Tn
5.446,-0.856,MAIT
-0.45,-1.26,Tn
-0.289,-1.164,Tn
5.735,-1.932,MAIT
-1.523,-1.512,Tn
-2.23,0.531,Tn
0.112,-0.689,Tn
-1.75,-1.518,Tn
-2.462,0.483,Tn
-2.22,0.786,Tn
-1.958,0.754,Tn
-1.554,1.173,Tn
-1.706,-1.539,Tn
7.098,4.0,GZMK+ Tem
-1.541,-1.037,Tn
5.828,-2.469,MAIT
-1.193,-0.964,Tn
-1.562,-0.706,Tn
-1.081,-0.124,Tn
-1.66,-0.99,Tn
-1.158,-0.525,Tn
-2.392,0.554,Tn
5.594,-2.05,MAIT
-1.55,-1.561,Tn
-1.879,-1.108,Tn
-2.093,-0.203,Tn
0.512,7.765,CMC1+ Temra
-2.021,-1.012,Tn
-0.443,-0.68,Tn
-1.858,0.382,Tn
-1.225,4.003,ILTCK
-2.115,-1.149,Tn
-1.969,0.617,Tn
-1.149,-0.914,Tn
-0.297,-1.405,Tn
-1.477,-1.02,Tn
-1.376,4.308,ILTCK
-0.408,-1.345,Tn
-2.429,-0.619,Tn
-2.031,0.873,Tn
4.406,-0.049,Tcm
0.374,4.021,ILTCK
-2.159,-0.434,Tn
-0.957,7.898,GNLY+ Temra
-1.401,3.99,ILTCK
2.877,2.137,Early Tcm/Tem
-1.289,-1.524,Tn
0.934,-0.931,Tn
-0.702,-1.059,Tn
-1.194,-1.062,Tn
-2.06,-0.131,Tn
-1.585,0.313,Tn
-2.181,-1.126,Tn
-1.232,5.292,ILTCK
-1.396,5.389,ILTCK
-2.1,-0.627,Tn
-0.07,-1.15,Tn
-0.178,-0.543,Tn
-1.747,0.264,Tn
4.892,0.882,Tcm
-0.649,-0.84,Tn
-1.139,0.606,Tn
-0.186,-1.59,Tn
0.115,0.415,Tn
-1.543,-1.261,Tn
-0.336,-1.114,Tn
-1.366,-0.48,Tn
-0.651,-1.432,Tn
-1.301,-1.289,Tn
-2.113,-0.846,Tn
-2.06,-0.847,Tn
-2.103,-0.578,Tn
0.879,6.589,CMC1+ Temra
-2.319,-0.038,Tn
-1.063,-1.325,Tn
-2.101,0.902,Tn
-0.865,-0.47,Tn
-0.508,0.108,Tn
-0.147,0.42,Tn
-0.37,-1.883,Tn
-1.098,-1.139,Tn
1.231,-0.665,Tn
-0.822,4.077,ILTCK
-1.692,-1.249,Tn
-1.131,4.122,ILTCK
-2.146,0.481,Tn
-1.505,4.283,ILTCK
-0.082,-0.601,Tn
2.541,4.116,Early Tcm/Tem
0.261,3.605,ILTCK
-1.101,-0.432,Tn
-1.688,-1.12,Tn
-2.1,0.013,Tn
7.141,0.924,SELL+ Tpex
5.004,0.166,Tcm
8.593,2.06,GZMK+ Tem
-0.663,0.357,Tn
-1.468,0.089,Tn
-2.594,-0.032,Tn
-2.068,0.225,Tn
4.886,1.828,Early Tcm/Tem
1.231,3.197,ILTCK
-1.907,4.773,ILTCK
1.736,3.701,Early Tcm/Tem
-1.799,1.447,Tn
-2.274,0.059,Tn
1.738,7.656,GNLY+ Temra
1.294,7.328,CMC1+ Temra
2.082,8.029,GNLY+ Temra
2.437,7.05,GNLY+ Temra
3.057,7.779,GNLY+ Temra
4.46,3.568,GNLY+ Temra
2.466,7.756,GNLY+ Temra
4.63,4.209,ITGAE+ Trm
2.227,7.685,GNLY+ Temra
1.834,8.307,GNLY+ Temra
2.39,7.654,GNLY+ Temra
2.553,7.838,GNLY+ Temra
2.277,8.126,GNLY+ Temra
2.547,7.98,GNLY+ Temra
7.154,2.732,ITGAE+ Trm
2.375,8.262,GNLY+ Temra
1.53,7.814,GNLY+ Temra
1.734,7.924,GNLY+ Temra
2.345,7.046,GNLY+ Temra
8.644,3.363,ITGB2+ Trm
2.993,7.158,GNLY+ Temra
2.846,7.967,GNLY+ Temra
2.902,7.327,GNLY+ Temra
8.014,3.448,ITGB2+ Trm
2.233,8.04,GNLY+ Temra
2.329,8.021,GNLY+ Temra
6.48,4.095,ITGB2+ Trm
2.678,7.923,GNLY+ Temra
2.737,7.46,GNLY+ Temra
2.174,7.571,GNLY+ Temra
8.306,3.694,ITGB2+ Trm
2.222,0.447,Tn
2.302,-0.091,Tn
2.5,-1.253,Tn
2.14,-0.673,Tn
8.186,3.521,ITGB2+ Trm
2.004,0.864,Tn
2.767,1.092,Tn
2.783,3.723,Early Tcm/Tem
2.542,0.13,Tn
2.681,-0.525,Tn
8.954,2.916,ITGB2+ Trm
2.372,-0.007,Tn
6.162,3.562,ITGAE+ Trm
1.247,1.523,Tn
2.294,-0.442,Tn
8.503,2.975,ITGB2+ Trm
1.831,-1.128,Tn
2.986,1.11,Tn
2.316,0.085,Tn
2.423,-0.651,Tn
1.357,1.342,Tn
1.977,0.25,Tn
2.151,-0.125,Tn
3.808,1.412,Tn
4.703,4.447,ITGAE+ Trm
5.385,3.148,ITGAE+ Trm
5.754,3.086,ITGAE+ Trm
6.347,0.752,MAIT
4.974,4.006,ITGAE+ Trm
4.814,4.856,ITGAE+ Trm
5.397,3.671,ITGAE+ Trm
4.716,3.266,ITGAE+ Trm
5.637,4.608,ITGAE+ Trm
4.873,4.454,ITGAE+ Trm
5.459,3.751,ITGAE+ Trm
5.01,4.222,ITGAE+ Trm
7.231,4.925,CREM+ Trm
0.85,8.773,GNLY+ Temra
2.388,7.612,GNLY+ Temra
2.26,8.188,GNLY+ Temra
2.883,7.996,GNLY+ Temra
4.34,6.284,GNLY+ Temra
6.195,5.583,ITGAE+ Trm
4.898,4.473,ITGAE+ Trm
1.764,6.801,GNLY+ Temra
6.632,5.364,CREM+ Trm
6.475,-0.166,MAIT
4.977,5.895,ITGAE+ Trm
7.145,4.214,ITGB2+ Trm
6.845,-1.161,MAIT
1.364,0.027,Tn
5.532,4.63,ITGAE+ Trm
2.182,-0.312,Tn
2.574,-0.153,Tn
2.06,-0.068,Tn
4.956,3.333,ITGAE+ Trm
7.166,3.755,CREM+ Trm
7.864,1.45,GZMK+ Tem
2.466,-1.117,Tn
10.966,10.234,Cycling T
5.441,3.053,ITGAE+ Trm
4.901,4.419,ITGAE+ Trm
5.116,4.291,ITGAE+ Trm
5.572,4.589,ITGAE+ Trm
5.332,4.293,ITGAE+ Trm
4.122,3.332,ITGAE+ Trm
4.894,4.549,ITGAE+ Trm
6.093,5.476,ITGAE+ Trm
2.656,7.091,GNLY+ Temra
1.262,5.098,CMC1+ Temra
6.35,0.592,ITGAE+ Trm
7.999,2.305,ITGB2+ Trm
1.977,-1.284,Tn
6.455,-0.356,MAIT
7.138,1.827,GZMK+ Tem
2.281,7.966,GNLY+ Temra
8.276,2.601,ITGB2+ Trm
2.658,7.638,GNLY+ Temra
1.884,7.204,GNLY+ Temra
8.764,2.75,ITGB2+ Trm
1.582,7.452,GNLY+ Temra
2.662,7.149,GNLY+ Temra
6.807,3.764,ITGB2+ Trm
6.419,-0.776,MAIT
5.68,4.271,ITGAE+ Trm
8.948,3.376,ITGB2+ Trm
2.356,7.433,GNLY+ Temra
0.586,5.223,ILTCK
9.959,4.498,SELL+ Tpex
2.163,7.925,GNLY+ Temra
6.435,-1.196,MAIT
7.908,3.274,ITGB2+ Trm
7.722,2.09,GZMK+ Tem
2.419,6.859,GNLY+ Temra
2.391,7.842,GNLY+ Temra
8.035,2.414,ITGB2+ Trm
8.643,2.362,ITGB2+ Trm
0.858,-0.612,Tn
6.172,4.624,ITGB2+ Trm
1.266,1.831,Tn
1.092,-1.738,Tn
1.807,0.982,Tn
10.055,4.109,SELL+ Tpex
1.744,2.021,Tn
1.514,-0.698,Tn
6.118,2.919,ITGB2+ Trm
1.221,0.729,Tn
0.491,2.053,MACF1+ T
2.535,-0.465,Tn
5.673,3.346,ITGAE+ Trm
4.976,3.22,ITGAE+ Trm
5.609,4.278,ITGAE+ Trm
4.695,6.768,ITGAE+ Trm
5.893,4.538,ITGAE+ Trm
5.372,3.424,ITGAE+ Trm
5.938,0.72,MAIT
5.146,4.614,ITGAE+ Trm
5.034,3.589,ITGAE+ Trm
5.248,3.586,ITGAE+ Trm
5.687,3.741,ITGAE+ Trm
5.44,5.013,ITGAE+ Trm
6.029,3.546,ITGAE+ Trm
5.842,2.08,ITGAE+ Trm
5.803,3.117,ITGAE+ Trm
5.566,2.686,ITGAE+ Trm
5.204,2.187,ITGAE+ Trm
5.838,3.694,ITGAE+ Trm
5.242,3.629,ITGAE+ Trm
5.404,4.205,ITGAE+ Trm
5.402,4.79,ITGAE+ Trm
5.47,4.492,ITGAE+ Trm
6.125,3.059,ITGAE+ Trm
5.563,4.043,ITGAE+ Trm
5.525,2.687,ITGAE+ Trm
5.221,5.461,ITGAE+ Trm
5.798,2.32,ITGAE+ Trm
4.917,5.845,ITGAE+ Trm
5.926,4.132,ITGAE+ Trm
5.396,3.286,ITGAE+ Trm
5.708,2.023,ITGAE+ Trm
5.255,4.009,ITGAE+ Trm
5.395,3.878,ITGAE+ Trm
2.984,7.097,CMC1+ Temra
5.542,3.207,ITGAE+ Trm
-0.954,5.741,CMC1+ Temra
-0.315,5.286,CMC1+ Temra
1.695,7.636,GNLY+ Temra
6.449,4.196,ITGB2+ Trm
2.913,7.69,GNLY+ Temra
3.046,7.432,GNLY+ Temra
11.055,10.785,Cycling T
2.574,-0.114,Tn
1.502,-1.196,Tn
2.073,-1.258,Tn
2.399,-0.556,Tn
1.749,0.127,Tn
1.841,1.258,Tn
2.384,-1.09,Tn
2.292,-0.133,Tn
1.409,1.334,Tn
5.631,4.772,ITGAE+ Trm
4.848,4.548,ITGAE+ Trm
4.772,4.329,ITGAE+ Trm
4.8,4.122,ITGAE+ Trm
5.005,5.255,ITGAE+ Trm
5.12,4.293,ITGAE+ Trm
4.944,5.433,ITGAE+ Trm
2.95,5.969,ITGB2+ Trm
1.628,5.688,CMC1+ Temra
1.952,-1.31,Tn
2.269,-1.12,Tn
7.867,2.889,ITGB2+ Trm
5.592,0.734,ITGAE+ Trm
0.724,-1.321,Tn
6.144,-0.007,MAIT
1.373,-1.41,Tn
2.438,-1.574,Tn
1.966,-0.347,Tn
2.198,-1.134,Tn
0.702,-0.923,Tn
2.093,-1.568,Tn
0.883,0.78,Tn
6.199,-0.751,MAIT
0.187,5.361,CMC1+ Temra
1.211,8.287,GNLY+ Temra
3.478,6.192,CMC1+ Temra
6.121,-0.182,MAIT
2.182,-0.776,Tn
-0.552,5.698,GNLY+ Temra
2.213,-1.623,Tn
2.542,-1.218,Tn
1.629,-1.264,Tn
1.45,2.369,Tn
0.565,0.825,Tn
6.9,3.185,GZMK+ Tem
8.889,3.456,ITGB2+ Trm
10.688,9.607,Cycling T
8.052,3.69,ITGB2+ Trm
8.664,5.944,GZMK+ Tex
9.001,3.359,ITGB2+ Trm
5.553,9.923,ZNF683+ Teff
5.759,9.107,ZNF683+ Teff
4.946,-1.885,MAIT
11.197,9.682,Cycling T
8.878,6.053,ITGAE+ Tex
8.725,6.354,ITGAE+ Tex
7.862,4.979,ITGB2+ Trm
7.647,3.654,ITGB2+ Trm
9.225,4.599,ITGB2+ Trm
9.544,6.042,ITGAE+ Tex
8.905,5.814,GZMK+ Tex
6.442,6.384,ITGAE+ Trm
8.448,5.949,ITGB2+ Trm
8.194,4.304,ITGB2+ Trm
11.718,10.231,Cycling T
4.744,7.976,ZNF683+ Teff
6.488,0.221,MAIT
7.575,6.36,ITGAE+ Tex
5.226,3.711,ITGAE+ Trm
2.302,1.694,Tn
6.004,3.552,ITGAE+ Trm
7.333,6.048,ITGB2+ Trm
2.285,2.132,Tn
8.23,3.617,ITGB2+ Trm
7.105,3.755,ITGB2+ Trm
7.916,6.193,ITGAE+ Tex
8.277,4.785,ITGB2+ Trm
8.816,7.093,ITGAE+ Tex
9.722,6.369,GZMK+ Tex
9.671,5.061,GZMK+ Tex
8.996,7.075,ITGAE+ Tex
7.758,4.047,ITGB2+ Trm
7.567,4.126,ITGB2+ Trm
8.59,7.009,ITGAE+ Tex
10.272,6.263,GZMK+ Tex
8.998,6.505,ITGAE+ Tex
8.652,3.495,ITGB2+ Trm
9.075,5.882,GZMK+ Tex
8.894,7.324,ITGAE+ Tex
6.942,4.323,ITGB2+ Trm
8.524,7.411,ITGAE+ Tex
6.584,3.636,ITGB2+ Trm
8.493,7.584,ITGAE+ Tex
8.22,7.22,ITGAE+ Tex
8.464,7.467,ITGAE+ Tex
8.081,3.991,ITGB2+ Trm
5.642,4.785,ITGAE+ Trm
8.223,4.416,ITGB2+ Trm
3.2,1.778,ITGAE+ Trm
7.012,4.132,ITGB2+ Trm
8.541,4.297,ITGB2+ Trm
8.172,4.418,ITGB2+ Trm
0.696,8.724,GNLY+ Temra
5.659,3.925,ITGAE+ Trm
8.468,4.233,ITGB2+ Trm
8.904,4.353,ITGB2+ Trm
7.595,3.588,ITGB2+ Trm
8.816,3.724,ITGB2+ Trm
10.062,7.299,ITGAE+ Tex
1.79,0.695,Tn
7.672,4.144,ITGB2+ Trm
8.278,4.73,ITGB2+ Trm
10.176,6.295,GZMK+ Tex
1.917,8.836,GNLY+ Temra
5.476,3.51,ITGAE+ Trm
9.75,4.964,GZMK+ Tex
5.835,4.786,ITGAE+ Trm
6.178,5.479,ITGAE+ Tex
9.691,4.604,GZMK+ Tex
8.081,3.764,ITGB2+ Trm
1.76,7.983,GNLY+ Temra
7.285,4.001,ITGB2+ Trm
9.42,4.375,ITGB2+ Trm
9.258,3.742,ITGB2+ Trm
9.059,3.921,ITGB2+ Trm
8.828,4.09,ITGB2+ Trm
8.964,3.279,ITGB2+ Trm
10.312,5.798,GZMK+ Tex
8.576,4.148,ITGB2+ Trm
5.765,4.573,ITGAE+ Trm
8.971,4.221,ITGB2+ Trm
9.493,4.565,ITGB2+ Trm
8.419,3.487,ITGB2+ Trm
2.406,8.205,GNLY+ Temra
8.244,9.186,Cycling T
10.881,9.344,Cycling T
11.119,9.534,Cycling T
0.634,1.427,Tn
2.563,1.809,Tcm
9.546,6.096,GZMK+ Tex
5.522,8.236,Tcm
1.181,0.706,Tn
1.713,0.401,Tn
10.351,9.47,Cycling T
1.306,0.875,Tex-Tpex
9.8,8.426,Cycling T
7.241,7.906,ITGAE+ Tex
11.735,10.738,Cycling T
11.342,10.196,Cycling T
6.765,7.709,ITGAE+ Tex
6.628,7.064,ITGAE+ Tex
9.876,9.981,Cycling T
11.63,10.188,Cycling T
5.77,6.834,ITGAE+ Trm
7.869,8.276,ITGAE+ Tex
10.621,10.089,Cycling T
5.345,8.858,ZNF683+ Teff
6.681,2.666,GZMK+ Tem
2.009,1.199,Tcm
6.62,6.641,Tex-Tpex
9.919,10.174,Cycling T
10.053,10.137,Cycling T
10.087,9.541,Cycling T
1.142,0.303,Tn
8.421,7.357,ITGAE+ Tex
11.527,10.331,Cycling T
7.362,6.207,Tcm
6.412,7.155,Tex-Tpex
5.188,9.382,ZNF683+ Teff
9.903,8.08,GZMK+ Tex
2.134,1.3,Tcm
2.47,0.978,Tcm
9.932,9.948,Cycling T
5.22,8.88,ZNF683+ Teff
11.224,10.836,Cycling T
11.084,10.433,Cycling T
7.639,6.939,Tex-Tpex
6.651,8.092,XBP1+ Tex
6.291,2.299,GZMK+ Tem
11.743,10.163,Cycling T
7.04,9.688,XBP1+ Tex
6.336,4.423,Early Tcm/Tem
10.84,9.428,Cycling T
8.221,8.832,XBP1+ Tex
10.348,10.068,Cycling T
3.813,4.275,CMC1+ Temra
10.586,10.291,Cycling T
-0.605,0.37,Tn
9.545,8.742,Cycling T
11.01,9.3,Cycling T
7.901,7.332,Tex-Tpex
8.332,6.972,ITGAE+ Tex
11.448,11.022,Cycling T
5.831,6.469,XBP1+ Tex
7.589,7.118,Tex-Tpex
6.093,6.633,Tex-Tpex
11.649,10.927,Cycling T
10.428,10.332,Cycling T
6.09,0.679,MAIT
6.59,7.776,ITGAE+ Tex
10.953,9.804,Cycling T
7.79,7.745,ITGAE+ Tex
1.626,1.84,Tn
10.072,10.199,Cycling T
1.385,-0.879,Tn
8.668,9.99,Cycling T
5.782,2.032,Tcm
7.681,6.77,XBP1+ Tex
6.079,7.798,ITGAE+ Tex
0.82,-0.178,Tn
8.196,7.212,Tex-Tpex
0.997,1.468,Tn
10.314,10.065,Cycling T
9.415,10.493,Cycling T
10.464,10.227,Cycling T
10.842,9.514,Cycling T
7.276,6.439,Tex-Tpex
10.051,10.117,Cycling T
11.578,10.318,Cycling T
0.705,-0.033,Tn
11.922,11.097,Cycling T
10.519,10.235,Cycling T
11.242,10.363,Cycling T
6.43,6.533,ITGAE+ Tex
5.379,7.448,Tex-Tpex
1.572,0.922,Tn
6.428,8.409,ITGAE+ Tex
-1.226,1.206,Tn
1.189,1.441,Tn
0.655,-0.426,Tn
7.541,7.052,XBP1+ Tex
0.517,1.354,Tn
7.806,7.261,Tex-Tpex
7.305,6.71,Tex-Tpex
11.217,10.42,Cycling T
0.446,1.195,Tn
9.175,8.064,GZMK+ Tex
6.385,6.729,ITGAE+ Tex
0.766,0.39,Tn
6.399,5.855,CREM+ Trm
11.33,10.397,Cycling T
7.387,1.86,GZMK+ Tem
3.143,2.038,Tex-Tpex
7.535,6.365,ITGAE+ Tex
1.042,1.807,Tn
6.146,8.69,ZNF683+ Teff
7.238,8.33,ITGAE+ Tex
9.019,9.096,Cycling T
10.809,9.528,Cycling T
10.448,10.492,Cycling T
6.045,1.52,GZMK+ Tem
11.882,11.038,Cycling T
6.794,7.925,ITGAE+ Tex
2.275,1.916,Tcm
7.99,6.276,XBP1+ Tex
10.829,10.346,Cycling T
10.727,9.785,Cycling T
-0.673,0.551,Tn
6.336,7.13,Tex-Tpex
11.082,10.554,Cycling T
10.956,9.938,Cycling T
6.622,7.422,ITGAE+ Tex
11.301,10.556,Cycling T
9.477,9.83,Cycling T
10.995,9.366,Cycling T
5.586,4.746,ITGB2+ Trm
11.254,10.44,Cycling T
10.643,10.327,Cycling T
0.496,1.06,Tn
11.186,10.621,Cycling T
5.804,9.987,ZNF683+ Teff
7.211,7.33,Tex-Tpex
6.264,7.366,Tex-Tpex
10.126,10.715,Cycling T
6.49,6.991,Cycling T
5.366,8.985,XBP1+ Tex
10.617,9.95,Cycling T
6.725,7.941,ITGAE+ Tex
11.695,10.666,Cycling T
6.32,6.54,Tex-Tpex
6.936,8.528,ITGAE+ Tex
5.887,0.603,GZMK+ Tem
11.698,10.781,Cycling T
6.486,8.389,XBP1+ Tex
10.214,9.346,Cycling T
-0.036,-0.055,Tn
1.144,1.025,Tn
6.434,8.601,XBP1+ Tex
8.578,8.295,Cycling T
7.58,7.191,ITGAE+ Tex
1.21,1.66,Tcm
7.096,7.274,Tex-Tpex
6.791,6.869,ITGAE+ Tex
-1.267,1.003,Tn
10.113,9.593,Cycling T
8.907,8.557,ITGAE+ Tex
6.843,8.104,ITGAE+ Tex
11.298,10.36,Cycling T
7.391,7.08,ITGAE+ Tex
10.314,10.092,Cycling T
10.978,10.488,Cycling T
8.615,7.058,CREM+ Trm
7.303,6.815,Tex-Tpex
10.926,10.203,Cycling T
7.079,7.32,XBP1+ Tex
7.165,7.231,ITGAE+ Tex
9.783,9.369,Cycling T
6.063,7.538,ITGAE+ Tex
11.035,10.056,Cycling T
10.13,7.464,GZMK+ Tex
2.232,2.071,Tcm
10.719,9.809,Cycling T
7.993,7.558,Tex-Tpex
7.498,6.955,Tex-Tpex
5.287,0.21,Tcm
6.307,6.864,Tex-Tpex
7.248,5.161,CREM+ Trm
6.742,6.56,Tex-Tpex
7.718,4.986,CREM+ Trm
6.62,6.695,Tex-Tpex
0.407,0.211,Tn
10.964,10.43,Cycling T
7.622,7.492,Tex-Tpex
10.552,10.662,Cycling T
6.543,7.768,ITGAE+ Tex
7.63,7.171,Tex-Tpex
7.06,7.335,ITGAE+ Tex
7.474,7.512,ITGAE+ Tex
5.353,3.344,Early Tcm/Tem
10.585,9.412,Cycling T
7.158,8.165,ITGAE+ Tex
10.3,10.049,Cycling T
0.585,1.197,Tn
10.21,9.921,Cycling T
11.526,10.994,Cycling T
10.586,9.716,Cycling T
6.901,7.543,ITGAE+ Tex
10.107,9.372,Cycling T
7.297,5.274,CREM+ Trm
10.739,10.108,Cycling T
1.485,0.023,Tn
4.961,4.896,ITGAE+ Trm
5.866,7.269,Tex-Tpex
5.816,5.351,ITGAE+ Tex
6.039,8.242,XBP1+ Tex
10.695,10.176,Cycling T
10.599,10.324,Cycling T
6.466,6.203,ITGAE+ Tex
11.303,10.428,Cycling T
7.226,6.232,ITGAE+ Tex
-1.925,0.559,Tn
6.68,4.754,ITGB2+ Trm
6.341,5.307,ITGAE+ Tex
10.508,10.205,Cycling T
10.688,10.27,Cycling T
11.679,11.383,Cycling T
4.025,5.576,Cycling T
0.894,1.367,Tex-Tpex
6.237,8.91,ZNF683+ Teff
8.115,9.101,XBP1+ Tex
11.476,10.948,Cycling T
0.978,1.277,Tn
1.456,1.624,Tn
5.677,7.022,ITGAE+ Trm
8.132,6.498,GZMK+ Tex
6.489,7.599,ITGAE+ Tex
-0.75,-0.149,Tn
7.992,8.549,Cycling T
0.545,0.831,Tn
7.318,3.984,ITGAE+ Tex
7.597,7.446,Tex-Tpex
11.402,10.801,Cycling T
9.414,9.271,Cycling T
6.394,7.638,ITGAE+ Tex
1.747,4.749,CMC1+ Temra
1.567,1.769,Tn
5.236,4.879,CMC1+ Temra
1.701,-1.64,Tn
2.335,3.317,Early Tcm/Tem
1.888,1.188,Tn
2.373,-1.261,Tn
2.661,2.68,ITGAE+ Trm
1.34,1.233,Tn
2.864,2.629,ITGAE+ Trm
7.284,4.867,CREM+ Trm
